month,year,product,location,demand_kg
12,2022,Tomatoes,Matale,1642
12,2022,Tomatoes,Nuwara Eliya,1311
12,2022,Tomatoes,Galle,1432
12,2022,Tomatoes,Matara,1394
12,2022,Tomatoes,Hambantota,1018
12,2022,Tomatoes,Jaffna,1558
12,2022,Tomatoes,Kilinochchi,1013
12,2022,Tomatoes,Mannar,1745
12,2022,Tomatoes,Vavuniya,1029
12,2022,Tomatoes,Mullaitivu,1226
12,2022,Tomatoes,Batticaloa,1682
12,2022,Tomatoes,Ampara,1436
12,2022,Tomatoes,Trincomalee,1463
12,2022,Tomatoes,Kurunegala,1542
12,2022,Tomatoes,Puttalam,1260
12,2022,Tomatoes,Anuradhapura,1045
12,2022,Tomatoes,Polonnaruwa,1720
12,2022,Tomatoes,Badulla,1257
12,2022,Tomatoes,Monaragala,1562
12,2022,Tomatoes,Ratnapura,1703
12,2022,Tomatoes,Kegalle,1463
1,2023,Carrots,Colombo,518
1,2023,Carrots,Gampaha,462
1,2023,Carrots,Kalutara,554
1,2023,Carrots,Kandy,756
1,2023,Carrots,Matale,638
1,2023,Carrots,Nuwara Eliya,563
1,2023,Carrots,Galle,625
1,2023,Carrots,Matara,450
1,2023,Carrots,Hambantota,419
1,2023,Carrots,Jaffna,649
1,2023,Carrots,Kilinochchi,720
1,2023,Carrots,Mannar,448
1,2023,Carrots,Vavuniya,598
1,2023,Carrots,Mullaitivu,413
1,2023,Carrots,Batticaloa,704
1,2023,Carrots,Ampara,413
1,2023,Carrots,Trincomalee,668
1,2023,Carrots,Kurunegala,745
1,2023,Carrots,Puttalam,723
1,2023,Carrots,Anuradhapura,409
1,2023,Carrots,Polonnaruwa,518
1,2023,Carrots,Badulla,777
1,2023,Carrots,Monaragala,751
1,2023,Carrots,Ratnapura,533
1,2023,Carrots,Kegalle,575
1,2023,Potatoes,Colombo,764
1,2023,Potatoes,Gampaha,697
1,2023,Potatoes,Kalutara,633
1,2023,Potatoes,Kandy,650
1,2023,Potatoes,Matale,790
1,2023,Potatoes,Nuwara Eliya,571
1,2023,Potatoes,Galle,703
1,2023,Potatoes,Matara,614
1,2023,Potatoes,Hambantota,620
1,2023,Potatoes,Jaffna,628
1,2023,Potatoes,Kilinochchi,539
1,2023,Potatoes,Mannar,791
1,2023,Potatoes,Vavuniya,505
1,2023,Potatoes,Mullaitivu,468
1,2023,Potatoes,Batticaloa,707
1,2023,Potatoes,Ampara,514
1,2023,Potatoes,Trincomalee,705
1,2023,Potatoes,Kurunegala,636
1,2023,Potatoes,Puttalam,666
1,2023,Potatoes,Anuradhapura,581
1,2023,Potatoes,Polonnaruwa,679
1,2023,Potatoes,Badulla,463
1,2023,Potatoes,Monaragala,781
1,2023,Potatoes,Ratnapura,500
1,2023,Potatoes,Kegalle,498
1,2023,Beans,Colombo,465
1,2023,Beans,Gampaha,416
1,2023,Beans,Kalutara,409
1,2023,Beans,Kandy,608
1,2023,Beans,Matale,786
1,2023,Beans,Nuwara Eliya,793
1,2023,Beans,Galle,757
1,2023,Beans,Matara,708
1,2023,Beans,Hambantota,456
1,2023,Beans,Jaffna,782
1,2023,Beans,Kilinochchi,537
1,2023,Beans,Mannar,426
1,2023,Beans,Vavuniya,523
1,2023,Beans,Mullaitivu,789
1,2023,Beans,Batticaloa,405
1,2023,Beans,Ampara,446
1,2023,Beans,Trincomalee,580
1,2023,Beans,Kurunegala,713
1,2023,Beans,Puttalam,709
1,2023,Beans,Anuradhapura,688
1,2023,Beans,Polonnaruwa,722
1,2023,Beans,Badulla,511
1,2023,Beans,Monaragala,473
1,2023,Beans,Ratnapura,603
1,2023,Beans,Kegalle,556
1,2023,Turnips,Colombo,547
1,2023,Turnips,Gampaha,501
1,2023,Turnips,Kalutara,776
1,2023,Turnips,Kandy,546
1,2023,Turnips,Matale,749
1,2023,Turnips,Nuwara Eliya,733
1,2023,Turnips,Galle,647
1,2023,Turnips,Matara,535
1,2023,Turnips,Hambantota,602
1,2023,Turnips,Jaffna,423
1,2023,Turnips,Kilinochchi,747
1,2023,Turnips,Mannar,661
1,2023,Turnips,Vavuniya,491
1,2023,Turnips,Mullaitivu,425
1,2023,Turnips,Batticaloa,526
1,2023,Turnips,Ampara,637
1,2023,Turnips,Trincomalee,732
1,2023,Turnips,Kurunegala,686
1,2023,Turnips,Puttalam,772
1,2023,Turnips,Anuradhapura,670
1,2023,Turnips,Polonnaruwa,694
1,2023,Turnips,Badulla,442
1,2023,Turnips,Monaragala,525
1,2023,Turnips,Ratnapura,500
1,2023,Turnips,Kegalle,414
1,2023,Tomatoes,Colombo,748
1,2023,Tomatoes,Gampaha,782
1,2023,Tomatoes,Kalutara,456
1,2023,Tomatoes,Kandy,582
1,2023,Tomatoes,Matale,710
1,2023,Tomatoes,Nuwara Eliya,574
1,2023,Tomatoes,Galle,683
1,2023,Tomatoes,Matara,666
1,2023,Tomatoes,Hambantota,592
1,2023,Tomatoes,Jaffna,428
1,2023,Tomatoes,Kilinochchi,578
1,2023,Tomatoes,Mannar,650
1,2023,Tomatoes,Vavuniya,790
1,2023,Tomatoes,Mullaitivu,708
1,2023,Tomatoes,Batticaloa,765
1,2023,Tomatoes,Ampara,607
1,2023,Tomatoes,Trincomalee,669
1,2023,Tomatoes,Kurunegala,698
1,2023,Tomatoes,Puttalam,446
1,2023,Tomatoes,Anuradhapura,715
1,2023,Tomatoes,Polonnaruwa,435
1,2023,Tomatoes,Badulla,629
1,2023,Tomatoes,Monaragala,664
1,2023,Tomatoes,Ratnapura,690
1,2023,Tomatoes,Kegalle,733
2,2023,Carrots,Colombo,598
2,2023,Carrots,Gampaha,664
2,2023,Carrots,Kalutara,753
2,2023,Carrots,Kandy,568
2,2023,Carrots,Matale,508
2,2023,Carrots,Nuwara Eliya,654
2,2023,Carrots,Galle,652
2,2023,Carrots,Matara,485
2,2023,Carrots,Hambantota,682
2,2023,Carrots,Jaffna,682
2,2023,Carrots,Kilinochchi,661
2,2023,Carrots,Mannar,450
2,2023,Carrots,Vavuniya,747
2,2023,Carrots,Mullaitivu,510
2,2023,Carrots,Batticaloa,590
2,2023,Carrots,Ampara,452
2,2023,Carrots,Trincomalee,547
2,2023,Carrots,Kurunegala,706
2,2023,Carrots,Puttalam,755
2,2023,Carrots,Anuradhapura,520
2,2023,Carrots,Polonnaruwa,664
2,2023,Carrots,Badulla,707
2,2023,Carrots,Monaragala,734
2,2023,Carrots,Ratnapura,705
2,2023,Carrots,Kegalle,620
2,2023,Potatoes,Colombo,620
2,2023,Potatoes,Gampaha,408
2,2023,Potatoes,Kalutara,539
2,2023,Potatoes,Kandy,670
2,2023,Potatoes,Matale,738
2,2023,Potatoes,Nuwara Eliya,794
2,2023,Potatoes,Galle,454
2,2023,Potatoes,Matara,454
2,2023,Potatoes,Hambantota,698
2,2023,Potatoes,Jaffna,707
2,2023,Potatoes,Kilinochchi,621
2,2023,Potatoes,Mannar,762
2,2023,Potatoes,Vavuniya,459
2,2023,Potatoes,Mullaitivu,749
2,2023,Potatoes,Batticaloa,443
2,2023,Potatoes,Ampara,745
2,2023,Potatoes,Trincomalee,503
2,2023,Potatoes,Kurunegala,498
2,2023,Potatoes,Puttalam,792
2,2023,Potatoes,Anuradhapura,666
2,2023,Potatoes,Polonnaruwa,747
2,2023,Potatoes,Badulla,578
2,2023,Potatoes,Monaragala,778
2,2023,Potatoes,Ratnapura,529
2,2023,Potatoes,Kegalle,418
2,2023,Beans,Colombo,778
2,2023,Beans,Gampaha,587
2,2023,Beans,Kalutara,575
2,2023,Beans,Kandy,756
2,2023,Beans,Matale,589
2,2023,Beans,Nuwara Eliya,788
2,2023,Beans,Galle,648
2,2023,Beans,Matara,677
2,2023,Beans,Hambantota,410
2,2023,Beans,Jaffna,710
2,2023,Beans,Kilinochchi,716
2,2023,Beans,Mannar,694
2,2023,Beans,Vavuniya,502
2,2023,Beans,Mullaitivu,627
2,2023,Beans,Batticaloa,794
2,2023,Beans,Ampara,597
2,2023,Beans,Trincomalee,436
2,2023,Beans,Kurunegala,728
2,2023,Beans,Puttalam,783
2,2023,Beans,Anuradhapura,618
2,2023,Beans,Polonnaruwa,632
2,2023,Beans,Badulla,450
2,2023,Beans,Monaragala,506
2,2023,Beans,Ratnapura,551
2,2023,Beans,Kegalle,706
2,2023,Turnips,Colombo,581
2,2023,Turnips,Gampaha,642
2,2023,Turnips,Kalutara,518
2,2023,Turnips,Kandy,469
2,2023,Turnips,Matale,685
2,2023,Turnips,Nuwara Eliya,700
2,2023,Turnips,Galle,515
2,2023,Turnips,Matara,709
2,2023,Turnips,Hambantota,471
2,2023,Turnips,Jaffna,443
2,2023,Turnips,Kilinochchi,573
2,2023,Turnips,Mannar,460
2,2023,Turnips,Vavuniya,597
2,2023,Turnips,Mullaitivu,484
2,2023,Turnips,Batticaloa,620
2,2023,Turnips,Ampara,711
2,2023,Turnips,Trincomalee,699
2,2023,Turnips,Kurunegala,705
2,2023,Turnips,Puttalam,475
2,2023,Turnips,Anuradhapura,441
2,2023,Turnips,Polonnaruwa,448
2,2023,Turnips,Badulla,587
2,2023,Turnips,Monaragala,749
2,2023,Turnips,Ratnapura,633
2,2023,Turnips,Kegalle,426
2,2023,Tomatoes,Colombo,655
2,2023,Tomatoes,Gampaha,416
2,2023,Tomatoes,Kalutara,626
2,2023,Tomatoes,Kandy,632
2,2023,Tomatoes,Matale,553
2,2023,Tomatoes,Nuwara Eliya,444
2,2023,Tomatoes,Galle,754
2,2023,Tomatoes,Matara,715
2,2023,Tomatoes,Hambantota,430
2,2023,Tomatoes,Jaffna,697
2,2023,Tomatoes,Kilinochchi,569
2,2023,Tomatoes,Mannar,746
2,2023,Tomatoes,Vavuniya,665
2,2023,Tomatoes,Mullaitivu,788
2,2023,Tomatoes,Batticaloa,795
2,2023,Tomatoes,Ampara,530
2,2023,Tomatoes,Trincomalee,468
2,2023,Tomatoes,Kurunegala,650
2,2023,Tomatoes,Puttalam,411
2,2023,Tomatoes,Anuradhapura,613
2,2023,Tomatoes,Polonnaruwa,400
2,2023,Tomatoes,Badulla,441
2,2023,Tomatoes,Monaragala,625
2,2023,Tomatoes,Ratnapura,710
2,2023,Tomatoes,Kegalle,570
3,2023,Carrots,Colombo,413
3,2023,Carrots,Gampaha,533
3,2023,Carrots,Kalutara,759
3,2023,Carrots,Kandy,676
3,2023,Carrots,Matale,405
3,2023,Carrots,Nuwara Eliya,762
3,2023,Carrots,Galle,800
3,2023,Carrots,Matara,644
3,2023,Carrots,Hambantota,464
3,2023,Carrots,Jaffna,800
3,2023,Carrots,Kilinochchi,647
3,2023,Carrots,Mannar,619
3,2023,Carrots,Vavuniya,658
3,2023,Carrots,Mullaitivu,675
3,2023,Carrots,Batticaloa,695
3,2023,Carrots,Ampara,464
3,2023,Carrots,Trincomalee,411
3,2023,Carrots,Kurunegala,632
3,2023,Carrots,Puttalam,530
3,2023,Carrots,Anuradhapura,401
3,2023,Carrots,Polonnaruwa,639
3,2023,Carrots,Badulla,475
3,2023,Carrots,Monaragala,462
3,2023,Carrots,Ratnapura,718
3,2023,Carrots,Kegalle,717
3,2023,Potatoes,Colombo,413
3,2023,Potatoes,Gampaha,656
3,2023,Potatoes,Kalutara,409
3,2023,Potatoes,Kandy,777
3,2023,Potatoes,Matale,534
3,2023,Potatoes,Nuwara Eliya,583
3,2023,Potatoes,Galle,740
3,2023,Potatoes,Matara,646
3,2023,Potatoes,Hambantota,576
3,2023,Potatoes,Jaffna,618
3,2023,Potatoes,Kilinochchi,505
3,2023,Potatoes,Mannar,749
3,2023,Potatoes,Vavuniya,633
3,2023,Potatoes,Mullaitivu,436
3,2023,Potatoes,Batticaloa,757
3,2023,Potatoes,Ampara,776
3,2023,Potatoes,Trincomalee,759
3,2023,Potatoes,Kurunegala,581
3,2023,Potatoes,Puttalam,663
3,2023,Potatoes,Anuradhapura,606
3,2023,Potatoes,Polonnaruwa,459
3,2023,Potatoes,Badulla,424
3,2023,Potatoes,Monaragala,596
3,2023,Potatoes,Ratnapura,558
3,2023,Potatoes,Kegalle,468
3,2023,Beans,Colombo,634
3,2023,Beans,Gampaha,458
3,2023,Beans,Kalutara,744
3,2023,Beans,Kandy,525
3,2023,Beans,Matale,722
3,2023,Beans,Nuwara Eliya,406
3,2023,Beans,Galle,709
3,2023,Beans,Matara,423
3,2023,Beans,Hambantota,544
3,2023,Beans,Jaffna,620
3,2023,Beans,Kilinochchi,748
3,2023,Beans,Mannar,580
3,2023,Beans,Vavuniya,724
3,2023,Beans,Mullaitivu,569
3,2023,Beans,Batticaloa,789
3,2023,Beans,Ampara,623
3,2023,Beans,Trincomalee,613
3,2023,Beans,Kurunegala,618
3,2023,Beans,Puttalam,415
3,2023,Beans,Anuradhapura,655
3,2023,Beans,Polonnaruwa,480
3,2023,Beans,Badulla,798
3,2023,Beans,Monaragala,762
3,2023,Beans,Ratnapura,789
3,2023,Beans,Kegalle,545
3,2023,Turnips,Colombo,623
3,2023,Turnips,Gampaha,532
3,2023,Turnips,Kalutara,544
3,2023,Turnips,Kandy,578
3,2023,Turnips,Matale,532
3,2023,Turnips,Nuwara Eliya,740
3,2023,Turnips,Galle,582
3,2023,Turnips,Matara,689
3,2023,Turnips,Hambantota,614
3,2023,Turnips,Jaffna,757
3,2023,Turnips,Kilinochchi,624
3,2023,Turnips,Mannar,557
3,2023,Turnips,Vavuniya,775
3,2023,Turnips,Mullaitivu,622
3,2023,Turnips,Batticaloa,673
3,2023,Turnips,Ampara,627
3,2023,Turnips,Trincomalee,687
3,2023,Turnips,Kurunegala,533
3,2023,Turnips,Puttalam,774
3,2023,Turnips,Anuradhapura,588
3,2023,Turnips,Polonnaruwa,618
3,2023,Turnips,Badulla,419
3,2023,Turnips,Monaragala,756
3,2023,Turnips,Ratnapura,675
3,2023,Turnips,Kegalle,644
3,2023,Tomatoes,Colombo,536
3,2023,Tomatoes,Gampaha,725
3,2023,Tomatoes,Kalutara,649
3,2023,Tomatoes,Kandy,632
3,2023,Tomatoes,Matale,787
3,2023,Tomatoes,Nuwara Eliya,678
3,2023,Tomatoes,Galle,571
3,2023,Tomatoes,Matara,522
3,2023,Tomatoes,Hambantota,463
3,2023,Tomatoes,Jaffna,638
3,2023,Tomatoes,Kilinochchi,596
3,2023,Tomatoes,Mannar,403
3,2023,Tomatoes,Vavuniya,614
3,2023,Tomatoes,Mullaitivu,749
3,2023,Tomatoes,Batticaloa,703
3,2023,Tomatoes,Ampara,537
3,2023,Tomatoes,Trincomalee,473
3,2023,Tomatoes,Kurunegala,782
3,2023,Tomatoes,Puttalam,432
3,2023,Tomatoes,Anuradhapura,426
3,2023,Tomatoes,Polonnaruwa,484
3,2023,Tomatoes,Badulla,721
3,2023,Tomatoes,Monaragala,421
3,2023,Tomatoes,Ratnapura,776
3,2023,Tomatoes,Kegalle,754
4,2023,Carrots,Colombo,1764
4,2023,Carrots,Gampaha,1133
4,2023,Carrots,Kalutara,1324
4,2023,Carrots,Kandy,1329
4,2023,Carrots,Matale,1197
4,2023,Carrots,Nuwara Eliya,1392
4,2023,Carrots,Galle,1335
4,2023,Carrots,Matara,1231
4,2023,Carrots,Hambantota,1630
4,2023,Carrots,Jaffna,1394
4,2023,Carrots,Kilinochchi,1007
4,2023,Carrots,Mannar,1739
4,2023,Carrots,Vavuniya,1515
4,2023,Carrots,Mullaitivu,1591
4,2023,Carrots,Batticaloa,1508
4,2023,Carrots,Ampara,1677
4,2023,Carrots,Trincomalee,1349
4,2023,Carrots,Kurunegala,1352
4,2023,Carrots,Puttalam,1422
4,2023,Carrots,Anuradhapura,1295
4,2023,Carrots,Polonnaruwa,1429
4,2023,Carrots,Badulla,1319
4,2023,Carrots,Monaragala,1580
4,2023,Carrots,Ratnapura,1339
4,2023,Carrots,Kegalle,1158
4,2023,Potatoes,Colombo,1663
4,2023,Potatoes,Gampaha,1465
4,2023,Potatoes,Kalutara,1178
4,2023,Potatoes,Kandy,1261
4,2023,Potatoes,Matale,949
4,2023,Potatoes,Nuwara Eliya,1238
4,2023,Potatoes,Galle,1347
4,2023,Potatoes,Matara,1437
4,2023,Potatoes,Hambantota,1018
4,2023,Potatoes,Jaffna,1278
4,2023,Potatoes,Kilinochchi,1154
4,2023,Potatoes,Mannar,1049
4,2023,Potatoes,Vavuniya,1646
4,2023,Potatoes,Mullaitivu,1619
4,2023,Potatoes,Batticaloa,1037
4,2023,Potatoes,Ampara,1632
4,2023,Potatoes,Trincomalee,1609
4,2023,Potatoes,Kurunegala,1238
4,2023,Potatoes,Puttalam,1368
4,2023,Potatoes,Anuradhapura,1258
4,2023,Potatoes,Polonnaruwa,1399
4,2023,Potatoes,Badulla,1425
4,2023,Potatoes,Monaragala,1377
4,2023,Potatoes,Ratnapura,1480
4,2023,Potatoes,Kegalle,1685
4,2023,Beans,Colombo,1521
4,2023,Beans,Gampaha,1224
4,2023,Beans,Kalutara,1296
4,2023,Beans,Kandy,1450
4,2023,Beans,Matale,1514
4,2023,Beans,Nuwara Eliya,1415
4,2023,Beans,Galle,1636
4,2023,Beans,Matara,1552
4,2023,Beans,Hambantota,1605
4,2023,Beans,Jaffna,1320
4,2023,Beans,Kilinochchi,1576
4,2023,Beans,Mannar,1575
4,2023,Beans,Vavuniya,1233
4,2023,Beans,Mullaitivu,1591
4,2023,Beans,Batticaloa,1168
4,2023,Beans,Ampara,1282
4,2023,Beans,Trincomalee,1086
4,2023,Beans,Kurunegala,1424
4,2023,Beans,Puttalam,1646
4,2023,Beans,Anuradhapura,1327
4,2023,Beans,Polonnaruwa,1404
4,2023,Beans,Badulla,1720
4,2023,Beans,Monaragala,1545
4,2023,Beans,Ratnapura,1685
4,2023,Beans,Kegalle,1481
4,2023,Turnips,Colombo,1201
4,2023,Turnips,Gampaha,1208
4,2023,Turnips,Kalutara,1623
4,2023,Turnips,Kandy,1445
4,2023,Turnips,Matale,1247
4,2023,Turnips,Nuwara Eliya,1312
4,2023,Turnips,Galle,1456
4,2023,Turnips,Matara,1410
4,2023,Turnips,Hambantota,1417
4,2023,Turnips,Jaffna,1338
4,2023,Turnips,Kilinochchi,1306
4,2023,Turnips,Mannar,1345
4,2023,Turnips,Vavuniya,1037
4,2023,Turnips,Mullaitivu,1280
4,2023,Turnips,Batticaloa,1100
4,2023,Turnips,Ampara,1411
4,2023,Turnips,Trincomalee,1207
4,2023,Turnips,Kurunegala,1402
4,2023,Turnips,Puttalam,1178
4,2023,Turnips,Anuradhapura,1443
4,2023,Turnips,Polonnaruwa,1102
4,2023,Turnips,Badulla,1420
4,2023,Turnips,Monaragala,1225
4,2023,Turnips,Ratnapura,1343
4,2023,Turnips,Kegalle,1112
4,2023,Tomatoes,Colombo,1195
4,2023,Tomatoes,Gampaha,1524
4,2023,Tomatoes,Kalutara,1372
4,2023,Tomatoes,Kandy,1107
4,2023,Tomatoes,Matale,1430
4,2023,Tomatoes,Nuwara Eliya,1244
4,2023,Tomatoes,Galle,1398
4,2023,Tomatoes,Matara,1300
4,2023,Tomatoes,Hambantota,1056
4,2023,Tomatoes,Jaffna,960
4,2023,Tomatoes,Kilinochchi,1601
4,2023,Tomatoes,Mannar,1398
4,2023,Tomatoes,Vavuniya,1248
4,2023,Tomatoes,Mullaitivu,1525
4,2023,Tomatoes,Batticaloa,982
4,2023,Tomatoes,Ampara,1138
4,2023,Tomatoes,Trincomalee,1146
4,2023,Tomatoes,Kurunegala,1195
4,2023,Tomatoes,Puttalam,1087
4,2023,Tomatoes,Anuradhapura,1409
4,2023,Tomatoes,Polonnaruwa,1466
4,2023,Tomatoes,Badulla,1413
4,2023,Tomatoes,Monaragala,1627
4,2023,Tomatoes,Ratnapura,1363
4,2023,Tomatoes,Kegalle,1046
5,2023,Carrots,Colombo,638
5,2023,Carrots,Gampaha,710
5,2023,Carrots,Kalutara,659
5,2023,Carrots,Kandy,469
5,2023,Carrots,Matale,752
5,2023,Carrots,Nuwara Eliya,580
5,2023,Carrots,Galle,560
5,2023,Carrots,Matara,789
5,2023,Carrots,Hambantota,789
5,2023,Carrots,Jaffna,432
5,2023,Carrots,Kilinochchi,736
5,2023,Carrots,Mannar,599
5,2023,Carrots,Vavuniya,794
5,2023,Carrots,Mullaitivu,738
5,2023,Carrots,Batticaloa,502
5,2023,Carrots,Ampara,420
5,2023,Carrots,Trincomalee,612
5,2023,Carrots,Kurunegala,551
5,2023,Carrots,Puttalam,693
5,2023,Carrots,Anuradhapura,660
5,2023,Carrots,Polonnaruwa,676
5,2023,Carrots,Badulla,676
5,2023,Carrots,Monaragala,555
5,2023,Carrots,Ratnapura,561
5,2023,Carrots,Kegalle,451
5,2023,Potatoes,Colombo,666
5,2023,Potatoes,Gampaha,794
5,2023,Potatoes,Kalutara,655
5,2023,Potatoes,Kandy,581
5,2023,Potatoes,Matale,475
5,2023,Potatoes,Nuwara Eliya,555
5,2023,Potatoes,Galle,682
5,2023,Potatoes,Matara,469
5,2023,Potatoes,Hambantota,768
5,2023,Potatoes,Jaffna,717
5,2023,Potatoes,Kilinochchi,631
5,2023,Potatoes,Mannar,797
5,2023,Potatoes,Vavuniya,633
5,2023,Potatoes,Mullaitivu,779
5,2023,Potatoes,Batticaloa,710
5,2023,Potatoes,Ampara,510
5,2023,Potatoes,Trincomalee,461
5,2023,Potatoes,Kurunegala,729
5,2023,Potatoes,Puttalam,646
5,2023,Potatoes,Anuradhapura,425
5,2023,Potatoes,Polonnaruwa,694
5,2023,Potatoes,Badulla,462
5,2023,Potatoes,Monaragala,698
5,2023,Potatoes,Ratnapura,773
5,2023,Potatoes,Kegalle,451
5,2023,Beans,Colombo,784
5,2023,Beans,Gampaha,688
5,2023,Beans,Kalutara,579
5,2023,Beans,Kandy,428
5,2023,Beans,Matale,773
5,2023,Beans,Nuwara Eliya,410
5,2023,Beans,Galle,400
5,2023,Beans,Matara,709
5,2023,Beans,Hambantota,706
5,2023,Beans,Jaffna,533
5,2023,Beans,Kilinochchi,625
5,2023,Beans,Mannar,689
5,2023,Beans,Vavuniya,756
5,2023,Beans,Mullaitivu,662
5,2023,Beans,Batticaloa,770
5,2023,Beans,Ampara,560
5,2023,Beans,Trincomalee,569
5,2023,Beans,Kurunegala,447
5,2023,Beans,Puttalam,516
5,2023,Beans,Anuradhapura,775
5,2023,Beans,Polonnaruwa,627
5,2023,Beans,Badulla,507
5,2023,Beans,Monaragala,680
5,2023,Beans,Ratnapura,491
5,2023,Beans,Kegalle,601
5,2023,Turnips,Colombo,496
5,2023,Turnips,Gampaha,749
5,2023,Turnips,Kalutara,731
5,2023,Turnips,Kandy,407
5,2023,Turnips,Matale,437
5,2023,Turnips,Nuwara Eliya,469
5,2023,Turnips,Galle,694
5,2023,Turnips,Matara,651
5,2023,Turnips,Hambantota,575
5,2023,Turnips,Jaffna,783
5,2023,Turnips,Kilinochchi,530
5,2023,Turnips,Mannar,573
5,2023,Turnips,Vavuniya,421
5,2023,Turnips,Mullaitivu,796
5,2023,Turnips,Batticaloa,544
5,2023,Turnips,Ampara,609
5,2023,Turnips,Trincomalee,703
5,2023,Turnips,Kurunegala,792
5,2023,Turnips,Puttalam,534
5,2023,Turnips,Anuradhapura,402
5,2023,Turnips,Polonnaruwa,639
5,2023,Turnips,Badulla,565
5,2023,Turnips,Monaragala,704
5,2023,Turnips,Ratnapura,644
5,2023,Turnips,Kegalle,616
5,2023,Tomatoes,Colombo,710
5,2023,Tomatoes,Gampaha,412
5,2023,Tomatoes,Kalutara,608
5,2023,Tomatoes,Kandy,517
5,2023,Tomatoes,Matale,434
5,2023,Tomatoes,Nuwara Eliya,695
5,2023,Tomatoes,Galle,650
5,2023,Tomatoes,Matara,650
5,2023,Tomatoes,Hambantota,633
5,2023,Tomatoes,Jaffna,453
5,2023,Tomatoes,Kilinochchi,443
5,2023,Tomatoes,Mannar,670
5,2023,Tomatoes,Vavuniya,544
5,2023,Tomatoes,Mullaitivu,407
5,2023,Tomatoes,Batticaloa,756
5,2023,Tomatoes,Ampara,524
5,2023,Tomatoes,Trincomalee,455
5,2023,Tomatoes,Kurunegala,531
5,2023,Tomatoes,Puttalam,668
5,2023,Tomatoes,Anuradhapura,653
5,2023,Tomatoes,Polonnaruwa,780
5,2023,Tomatoes,Badulla,618
5,2023,Tomatoes,Monaragala,631
5,2023,Tomatoes,Ratnapura,767
5,2023,Tomatoes,Kegalle,745
6,2023,Carrots,Colombo,723
6,2023,Carrots,Gampaha,642
6,2023,Carrots,Kalutara,621
6,2023,Carrots,Kandy,778
6,2023,Carrots,Matale,625
6,2023,Carrots,Nuwara Eliya,612
6,2023,Carrots,Galle,504
6,2023,Carrots,Matara,623
6,2023,Carrots,Hambantota,415
6,2023,Carrots,Jaffna,578
6,2023,Carrots,Kilinochchi,770
6,2023,Carrots,Mannar,460
6,2023,Carrots,Vavuniya,726
6,2023,Carrots,Mullaitivu,542
6,2023,Carrots,Batticaloa,451
6,2023,Carrots,Ampara,510
6,2023,Carrots,Trincomalee,565
6,2023,Carrots,Kurunegala,468
6,2023,Carrots,Puttalam,709
6,2023,Carrots,Anuradhapura,439
6,2023,Carrots,Polonnaruwa,675
6,2023,Carrots,Badulla,652
6,2023,Carrots,Monaragala,509
6,2023,Carrots,Ratnapura,761
6,2023,Carrots,Kegalle,487
6,2023,Potatoes,Colombo,728
6,2023,Potatoes,Gampaha,684
6,2023,Potatoes,Kalutara,768
6,2023,Potatoes,Kandy,490
6,2023,Potatoes,Matale,605
6,2023,Potatoes,Nuwara Eliya,517
6,2023,Potatoes,Galle,485
6,2023,Potatoes,Matara,486
6,2023,Potatoes,Hambantota,405
6,2023,Potatoes,Jaffna,498
6,2023,Potatoes,Kilinochchi,497
6,2023,Potatoes,Mannar,611
6,2023,Potatoes,Vavuniya,510
6,2023,Potatoes,Mullaitivu,469
6,2023,Potatoes,Batticaloa,703
6,2023,Potatoes,Ampara,643
6,2023,Potatoes,Trincomalee,785
6,2023,Potatoes,Kurunegala,730
6,2023,Potatoes,Puttalam,535
6,2023,Potatoes,Anuradhapura,456
6,2023,Potatoes,Polonnaruwa,729
6,2023,Potatoes,Badulla,539
6,2023,Potatoes,Monaragala,525
6,2023,Potatoes,Ratnapura,720
6,2023,Potatoes,Kegalle,644
6,2023,Beans,Colombo,662
6,2023,Beans,Gampaha,530
6,2023,Beans,Kalutara,784
6,2023,Beans,Kandy,627
6,2023,Beans,Matale,497
6,2023,Beans,Nuwara Eliya,614
6,2023,Beans,Galle,624
6,2023,Beans,Matara,578
6,2023,Beans,Hambantota,611
6,2023,Beans,Jaffna,695
6,2023,Beans,Kilinochchi,773
6,2023,Beans,Mannar,419
6,2023,Beans,Vavuniya,473
6,2023,Beans,Mullaitivu,436
6,2023,Beans,Batticaloa,710
6,2023,Beans,Ampara,557
6,2023,Beans,Trincomalee,756
6,2023,Beans,Kurunegala,755
6,2023,Beans,Puttalam,630
6,2023,Beans,Anuradhapura,456
6,2023,Beans,Polonnaruwa,645
6,2023,Beans,Badulla,566
6,2023,Beans,Monaragala,703
6,2023,Beans,Ratnapura,667
6,2023,Beans,Kegalle,747
6,2023,Turnips,Colombo,704
6,2023,Turnips,Gampaha,464
6,2023,Turnips,Kalutara,644
6,2023,Turnips,Kandy,612
6,2023,Turnips,Matale,590
6,2023,Turnips,Nuwara Eliya,588
6,2023,Turnips,Galle,425
6,2023,Turnips,Matara,674
6,2023,Turnips,Hambantota,508
6,2023,Turnips,Jaffna,486
6,2023,Turnips,Kilinochchi,533
6,2023,Turnips,Mannar,792
6,2023,Turnips,Vavuniya,696
6,2023,Turnips,Mullaitivu,743
6,2023,Turnips,Batticaloa,456
6,2023,Turnips,Ampara,514
6,2023,Turnips,Trincomalee,724
6,2023,Turnips,Kurunegala,686
6,2023,Turnips,Puttalam,430
6,2023,Turnips,Anuradhapura,672
