month,year,product,location,demand_kg
3,2023,Beetroot,Jaffna,276
3,2023,Brinjals,Jaffna,512
3,2023,Cauliflower,Jaffna,1475
3,2023,Carrots,Trincomalee,501
3,2023,Beans,Trincomalee,423
3,2023,Tomatoes,Trincomalee,616
3,2023,Turnips,Trincomalee,1181
3,2023,Cabbage,Trincomalee,570
3,2023,Potatoes,Trincomalee,580
3,2023,Leeks,Trincomalee,1282
3,2023,Beetroot,Trincomalee,1009
3,2023,Brinjals,Trincomalee,362
3,2023,Cauliflower,Trincomalee,1010
4,2023,Carrots,Colombo,567
4,2023,Beans,Colombo,536
4,2023,Tomatoes,Colombo,705
4,2023,Turnips,Colombo,1043
4,2023,Cabbage,Colombo,261
4,2023,Potatoes,Colombo,1097
4,2023,Leeks,Colombo,256
4,2023,Beetroot,Colombo,792
4,2023,Brinjals,Colombo,1153
4,2023,Cauliflower,Colombo,1467
4,2023,Carrots,Gampaha,277
4,2023,Beans,Gampaha,1278
4,2023,Tomatoes,Gampaha,356
4,2023,Turnips,Gampaha,1120
4,2023,Cabbage,Gampaha,614
4,2023,Potatoes,Gampaha,575
4,2023,Leeks,Gampaha,292
4,2023,Beetroot,Gampaha,262
4,2023,Brinjals,Gampaha,1483
4,2023,Cauliflower,Gampaha,1480
4,2023,Carrots,Kandy,971
4,2023,Beans,Kandy,1245
4,2023,Tomatoes,Kandy,1196
4,2023,Turnips,Kandy,613
4,2023,Cabbage,Kandy,552
4,2023,Potatoes,Kandy,701
4,2023,Leeks,Kandy,1410
4,2023,Beetroot,Kandy,1022
4,2023,Brinjals,Kandy,960
4,2023,Cauliflower,Kandy,906
4,2023,Carrots,Kurunegala,652
4,2023,Beans,Kurunegala,1057
4,2023,Tomatoes,Kurunegala,1066
4,2023,Turnips,Kurunegala,791
4,2023,Cabbage,Kurunegala,1117
4,2023,Potatoes,Kurunegala,702
4,2023,Leeks,Kurunegala,783
4,2023,Beetroot,Kurunegala,690
4,2023,Brinjals,Kurunegala,357
4,2023,Cauliflower,Kurunegala,524
4,2023,Carrots,Galle,610
4,2023,Beans,Galle,244
4,2023,Tomatoes,Galle,1128
4,2023,Turnips,Galle,1028
4,2023,Cabbage,Galle,492
4,2023,Potatoes,Galle,336
4,2023,Leeks,Galle,1477
4,2023,Beetroot,Galle,1091
4,2023,Brinjals,Galle,1030
4,2023,Cauliflower,Galle,1348
4,2023,Carrots,Matara,445
4,2023,Beans,Matara,1008
4,2023,Tomatoes,Matara,1284
4,2023,Turnips,Matara,491
4,2023,Cabbage,Matara,618
4,2023,Potatoes,Matara,989
4,2023,Leeks,Matara,1170
4,2023,Beetroot,Matara,538
4,2023,Brinjals,Matara,218
4,2023,Cauliflower,Matara,1043
4,2023,Carrots,Anuradhapura,1463
4,2023,Beans,Anuradhapura,1060
4,2023,Tomatoes,Anuradhapura,1156
4,2023,Turnips,Anuradhapura,486
4,2023,Cabbage,Anuradhapura,1112
4,2023,Potatoes,Anuradhapura,1401
4,2023,Leeks,Anuradhapura,777
4,2023,Beetroot,Anuradhapura,277
4,2023,Brinjals,Anuradhapura,551
4,2023,Cauliflower,Anuradhapura,327
4,2023,Carrots,Badulla,288
4,2023,Beans,Badulla,997
4,2023,Tomatoes,Badulla,895
4,2023,Turnips,Badulla,1287
4,2023,Cabbage,Badulla,1201
4,2023,Potatoes,Badulla,555
4,2023,Leeks,Badulla,836
4,2023,Beetroot,Badulla,291
4,2023,Brinjals,Badulla,558
4,2023,Cauliflower,Badulla,841
4,2023,Carrots,Jaffna,773
4,2023,Beans,Jaffna,310
4,2023,Tomatoes,Jaffna,1105
4,2023,Turnips,Jaffna,792
4,2023,Cabbage,Jaffna,1378
4,2023,Potatoes,Jaffna,861
4,2023,Leeks,Jaffna,1139
4,2023,Beetroot,Jaffna,877
4,2023,Brinjals,Jaffna,1136
4,2023,Cauliflower,Jaffna,1112
4,2023,Carrots,Trincomalee,1196
4,2023,Beans,Trincomalee,567
4,2023,Tomatoes,Trincomalee,265
4,2023,Turnips,Trincomalee,257
4,2023,Cabbage,Trincomalee,411
4,2023,Potatoes,Trincomalee,792
4,2023,Leeks,Trincomalee,273
4,2023,Beetroot,Trincomalee,315
4,2023,Brinjals,Trincomalee,1052
4,2023,Cauliflower,Trincomalee,1366
5,2023,Carrots,Colombo,897
5,2023,Beans,Colombo,1252
5,2023,Tomatoes,Colombo,1337
5,2023,Turnips,Colombo,850
5,2023,Cabbage,Colombo,438
5,2023,Potatoes,Colombo,779
5,2023,Leeks,Colombo,582
5,2023,Beetroot,Colombo,1045
5,2023,Brinjals,Colombo,516
5,2023,Cauliflower,Colombo,306
5,2023,Carrots,Gampaha,394
5,2023,Beans,Gampaha,732
5,2023,Tomatoes,Gampaha,303
5,2023,Turnips,Gampaha,777
5,2023,Cabbage,Gampaha,1096
5,2023,Potatoes,Gampaha,876
5,2023,Leeks,Gampaha,600
5,2023,Beetroot,Gampaha,527
5,2023,Brinjals,Gampaha,365
5,2023,Cauliflower,Gampaha,1034
5,2023,Carrots,Kandy,1283
5,2023,Beans,Kandy,1408
5,2023,Tomatoes,Kandy,1087
5,2023,Turnips,Kandy,669
5,2023,Cabbage,Kandy,955
5,2023,Potatoes,Kandy,611
5,2023,Leeks,Kandy,1460
5,2023,Beetroot,Kandy,1215
5,2023,Brinjals,Kandy,1031
5,2023,Cauliflower,Kandy,268
5,2023,Carrots,Kurunegala,649
5,2023,Beans,Kurunegala,1242
5,2023,Tomatoes,Kurunegala,1189
5,2023,Turnips,Kurunegala,924
5,2023,Cabbage,Kurunegala,1381
5,2023,Potatoes,Kurunegala,946
5,2023,Leeks,Kurunegala,762
5,2023,Beetroot,Kurunegala,815
5,2023,Brinjals,Kurunegala,591
5,2023,Cauliflower,Kurunegala,232
5,2023,Carrots,Galle,914
5,2023,Beans,Galle,876
5,2023,Tomatoes,Galle,373
5,2023,Turnips,Galle,567
5,2023,Cabbage,Galle,776
5,2023,Potatoes,Galle,673
5,2023,Leeks,Galle,387
5,2023,Beetroot,Galle,1079
5,2023,Brinjals,Galle,363
5,2023,Cauliflower,Galle,1491
5,2023,Carrots,Matara,215
5,2023,Beans,Matara,840
5,2023,Tomatoes,Matara,1220
5,2023,Turnips,Matara,1337
5,2023,Cabbage,Matara,1212
5,2023,Potatoes,Matara,1390
5,2023,Leeks,Matara,280
5,2023,Beetroot,Matara,1046
5,2023,Brinjals,Matara,844
5,2023,Cauliflower,Matara,1411
5,2023,Carrots,Anuradhapura,385
5,2023,Beans,Anuradhapura,513
5,2023,Tomatoes,Anuradhapura,664
5,2023,Turnips,Anuradhapura,609
5,2023,Cabbage,Anuradhapura,806
5,2023,Potatoes,Anuradhapura,846
5,2023,Leeks,Anuradhapura,568
5,2023,Beetroot,Anuradhapura,654
5,2023,Brinjals,Anuradhapura,1238
5,2023,Cauliflower,Anuradhapura,381
5,2023,Carrots,Badulla,998
5,2023,Beans,Badulla,325
5,2023,Tomatoes,Badulla,1307
5,2023,Turnips,Badulla,444
5,2023,Cabbage,Badulla,1335
5,2023,Potatoes,Badulla,716
5,2023,Leeks,Badulla,1221
5,2023,Beetroot,Badulla,755
5,2023,Brinjals,Badulla,1429
5,2023,Cauliflower,Badulla,205
5,2023,Carrots,Jaffna,211
5,2023,Beans,Jaffna,1384
5,2023,Tomatoes,Jaffna,822
5,2023,Turnips,Jaffna,926
5,2023,Cabbage,Jaffna,895
5,2023,Potatoes,Jaffna,595
5,2023,Leeks,Jaffna,1377
5,2023,Beetroot,Jaffna,1017
5,2023,Brinjals,Jaffna,524
5,2023,Cauliflower,Jaffna,738
5,2023,Carrots,Trincomalee,801
5,2023,Beans,Trincomalee,1289
5,2023,Tomatoes,Trincomalee,1227
5,2023,Turnips,Trincomalee,869
5,2023,Cabbage,Trincomalee,1317
5,2023,Potatoes,Trincomalee,1405
5,2023,Leeks,Trincomalee,401
5,2023,Beetroot,Trincomalee,230
5,2023,Brinjals,Trincomalee,340
5,2023,Cauliflower,Trincomalee,533
6,2023,Carrots,Colombo,1131
6,2023,Beans,Colombo,677
6,2023,Tomatoes,Colombo,511
6,2023,Turnips,Colombo,420
6,2023,Cabbage,Colombo,1161
6,2023,Potatoes,Colombo,339
6,2023,Leeks,Colombo,570
6,2023,Beetroot,Colombo,837
6,2023,Brinjals,Colombo,1063
6,2023,Cauliflower,Colombo,894
6,2023,Carrots,Gampaha,1091
6,2023,Beans,Gampaha,1116
6,2023,Tomatoes,Gampaha,1352
6,2023,Turnips,Gampaha,319
6,2023,Cabbage,Gampaha,665
6,2023,Potatoes,Gampaha,374
6,2023,Leeks,Gampaha,350
6,2023,Beetroot,Gampaha,231
6,2023,Brinjals,Gampaha,1374
6,2023,Cauliflower,Gampaha,868
6,2023,Carrots,Kandy,390
6,2023,Beans,Kandy,676
6,2023,Tomatoes,Kandy,500
6,2023,Turnips,Kandy,1160
6,2023,Cabbage,Kandy,1119
6,2023,Potatoes,Kandy,584
6,2023,Leeks,Kandy,425
6,2023,Beetroot,Kandy,233
6,2023,Brinjals,Kandy,1407
6,2023,Cauliflower,Kandy,1451
6,2023,Carrots,Kurunegala,956
6,2023,Beans,Kurunegala,1464
6,2023,Tomatoes,Kurunegala,889
6,2023,Turnips,Kurunegala,569
6,2023,Cabbage,Kurunegala,861
6,2023,Potatoes,Kurunegala,642
6,2023,Leeks,Kurunegala,537
6,2023,Beetroot,Kurunegala,372
6,2023,Brinjals,Kurunegala,1415
6,2023,Cauliflower,Kurunegala,1073
6,2023,Carrots,Galle,1138
6,2023,Beans,Galle,981
6,2023,Tomatoes,Galle,1385
6,2023,Turnips,Galle,955
6,2023,Cabbage,Galle,1001
6,2023,Potatoes,Galle,1470
6,2023,Leeks,Galle,312
6,2023,Beetroot,Galle,1051
6,2023,Brinjals,Galle,373
6,2023,Cauliflower,Galle,605
6,2023,Carrots,Matara,679
6,2023,Beans,Matara,1499
6,2023,Tomatoes,Matara,1467
6,2023,Turnips,Matara,1327
6,2023,Cabbage,Matara,402
6,2023,Potatoes,Matara,425
6,2023,Leeks,Matara,613
6,2023,Beetroot,Matara,946
6,2023,Brinjals,Matara,1233
6,2023,Cauliflower,Matara,989
6,2023,Carrots,Anuradhapura,1051
6,2023,Beans,Anuradhapura,1286
6,2023,Tomatoes,Anuradhapura,965
6,2023,Turnips,Anuradhapura,966
6,2023,Cabbage,Anuradhapura,411
6,2023,Potatoes,Anuradhapura,943
6,2023,Leeks,Anuradhapura,1500
6,2023,Beetroot,Anuradhapura,1155
6,2023,Brinjals,Anuradhapura,750
6,2023,Cauliflower,Anuradhapura,807
6,2023,Carrots,Badulla,905
6,2023,Beans,Badulla,620
6,2023,Tomatoes,Badulla,1247
6,2023,Turnips,Badulla,1087
6,2023,Cabbage,Badulla,798
6,2023,Potatoes,Badulla,289
6,2023,Leeks,Badulla,429
6,2023,Beetroot,Badulla,205
6,2023,Brinjals,Badulla,638
6,2023,Cauliflower,Badulla,572
6,2023,Carrots,Jaffna,605
6,2023,Beans,Jaffna,259
6,2023,Tomatoes,Jaffna,721
6,2023,Turnips,Jaffna,815
6,2023,Cabbage,Jaffna,891
6,2023,Potatoes,Jaffna,575
6,2023,Leeks,Jaffna,1383
6,2023,Beetroot,Jaffna,1026
6,2023,Brinjals,Jaffna,1309
6,2023,Cauliflower,Jaffna,848
6,2023,Carrots,Trincomalee,1351
6,2023,Beans,Trincomalee,281
6,2023,Tomatoes,Trincomalee,624
6,2023,Turnips,Trincomalee,1189
6,2023,Cabbage,Trincomalee,1187
6,2023,Potatoes,Trincomalee,1271
6,2023,Leeks,Trincomalee,384
6,2023,Beetroot,Trincomalee,303
6,2023,Brinjals,Trincomalee,1296
6,2023,Cauliflower,Trincomalee,657
7,2023,Carrots,Colombo,751
7,2023,Beans,Colombo,1279
7,2023,Tomatoes,Colombo,456
7,2023,Turnips,Colombo,786
7,2023,Cabbage,Colombo,1241
7,2023,Potatoes,Colombo,1254
7,2023,Leeks,Colombo,496
7,2023,Beetroot,Colombo,434
7,2023,Brinjals,Colombo,824
7,2023,Cauliflower,Colombo,1028
7,2023,Carrots,Gampaha,1324
7,2023,Beans,Gampaha,1348
7,2023,Tomatoes,Gampaha,1378
7,2023,Turnips,Gampaha,491
7,2023,Cabbage,Gampaha,934
7,2023,Potatoes,Gampaha,301
7,2023,Leeks,Gampaha,924
7,2023,Beetroot,Gampaha,1068
7,2023,Brinjals,Gampaha,1157
7,2023,Cauliflower,Gampaha,1366
7,2023,Carrots,Kandy,1482
7,2023,Beans,Kandy,705
7,2023,Tomatoes,Kandy,482
7,2023,Turnips,Kandy,612
7,2023,Cabbage,Kandy,476
7,2023,Potatoes,Kandy,1417
7,2023,Leeks,Kandy,449
7,2023,Beetroot,Kandy,1411
7,2023,Brinjals,Kandy,286
7,2023,Cauliflower,Kandy,554
7,2023,Carrots,Kurunegala,298
7,2023,Beans,Kurunegala,1350
7,2023,Tomatoes,Kurunegala,581
7,2023,Turnips,Kurunegala,1253
7,2023,Cabbage,Kurunegala,737
7,2023,Potatoes,Kurunegala,1414
7,2023,Leeks,Kurunegala,1141
7,2023,Beetroot,Kurunegala,861
7,2023,Brinjals,Kurunegala,998
7,2023,Cauliflower,Kurunegala,1096
7,2023,Carrots,Galle,1302
7,2023,Beans,Galle,533
7,2023,Tomatoes,Galle,1384
7,2023,Turnips,Galle,909
7,2023,Cabbage,Galle,961
7,2023,Potatoes,Galle,655
7,2023,Leeks,Galle,1209
7,2023,Beetroot,Galle,1263
7,2023,Brinjals,Galle,1353
7,2023,Cauliflower,Galle,1388
7,2023,Carrots,Matara,857
7,2023,Beans,Matara,1160
7,2023,Tomatoes,Matara,812
7,2023,Turnips,Matara,586
7,2023,Cabbage,Matara,1267
7,2023,Potatoes,Matara,1496
7,2023,Leeks,Matara,287
7,2023,Beetroot,Matara,1408
7,2023,Brinjals,Matara,1153
7,2023,Cauliflower,Matara,817
7,2023,Carrots,Anuradhapura,929
7,2023,Beans,Anuradhapura,1387
7,2023,Tomatoes,Anuradhapura,1493
7,2023,Turnips,Anuradhapura,1070
7,2023,Cabbage,Anuradhapura,315
7,2023,Potatoes,Anuradhapura,1250
7,2023,Leeks,Anuradhapura,1195
7,2023,Beetroot,Anuradhapura,690
7,2023,Brinjals,Anuradhapura,1366
7,2023,Cauliflower,Anuradhapura,1337
7,2023,Carrots,Badulla,1244
7,2023,Beans,Badulla,884
7,2023,Tomatoes,Badulla,1137
7,2023,Turnips,Badulla,408
7,2023,Cabbage,Badulla,913
7,2023,Potatoes,Badulla,1261
7,2023,Leeks,Badulla,410
7,2023,Beetroot,Badulla,968
7,2023,Brinjals,Badulla,814
7,2023,Cauliflower,Badulla,534
7,2023,Carrots,Jaffna,366
7,2023,Beans,Jaffna,1309
7,2023,Tomatoes,Jaffna,1305
7,2023,Turnips,Jaffna,796
7,2023,Cabbage,Jaffna,740
7,2023,Potatoes,Jaffna,768
7,2023,Leeks,Jaffna,978
7,2023,Beetroot,Jaffna,1383
7,2023,Brinjals,Jaffna,707
7,2023,Cauliflower,Jaffna,300
7,2023,Carrots,Trincomalee,417
7,2023,Beans,Trincomalee,660
7,2023,Tomatoes,Trincomalee,1364
7,2023,Turnips,Trincomalee,379
7,2023,Cabbage,Trincomalee,1066
7,2023,Potatoes,Trincomalee,1363
7,2023,Leeks,Trincomalee,643
7,2023,Beetroot,Trincomalee,555
7,2023,Brinjals,Trincomalee,287
7,2023,Cauliflower,Trincomalee,263
8,2023,Carrots,Colombo,979
8,2023,Beans,Colombo,824
8,2023,Tomatoes,Colombo,1356
8,2023,Turnips,Colombo,356
8,2023,Cabbage,Colombo,800
8,2023,Potatoes,Colombo,655
8,2023,Leeks,Colombo,313
8,2023,Beetroot,Colombo,557
8,2023,Brinjals,Colombo,774
8,2023,Cauliflower,Colombo,828
8,2023,Carrots,Gampaha,1375
8,2023,Beans,Gampaha,234
8,2023,Tomatoes,Gampaha,1325
8,2023,Turnips,Gampaha,1163
8,2023,Cabbage,Gampaha,899
8,2023,Potatoes,Gampaha,855
8,2023,Leeks,Gampaha,1223
8,2023,Beetroot,Gampaha,369
8,2023,Brinjals,Gampaha,1351
8,2023,Cauliflower,Gampaha,814
8,2023,Carrots,Kandy,1098
8,2023,Beans,Kandy,879
8,2023,Tomatoes,Kandy,683
8,2023,Turnips,Kandy,994
8,2023,Cabbage,Kandy,649
8,2023,Potatoes,Kandy,240
8,2023,Leeks,Kandy,1400
8,2023,Beetroot,Kandy,806
8,2023,Brinjals,Kandy,1241
8,2023,Cauliflower,Kandy,1123
8,2023,Carrots,Kurunegala,450
8,2023,Beans,Kurunegala,1448
8,2023,Tomatoes,Kurunegala,871
8,2023,Turnips,Kurunegala,703
8,2023,Cabbage,Kurunegala,372
8,2023,Potatoes,Kurunegala,1401
8,2023,Leeks,Kurunegala,1151
8,2023,Beetroot,Kurunegala,1270
8,2023,Brinjals,Kurunegala,1330
8,2023,Cauliflower,Kurunegala,1157
8,2023,Carrots,Galle,373
8,2023,Beans,Galle,1095
8,2023,Tomatoes,Galle,804
8,2023,Turnips,Galle,1465
8,2023,Cabbage,Galle,1312
8,2023,Potatoes,Galle,838
8,2023,Leeks,Galle,668
8,2023,Beetroot,Galle,1283
8,2023,Brinjals,Galle,976
8,2023,Cauliflower,Galle,1267
8,2023,Carrots,Matara,302
8,2023,Beans,Matara,440
8,2023,Tomatoes,Matara,243
8,2023,Turnips,Matara,833
8,2023,Cabbage,Matara,316
8,2023,Potatoes,Matara,208
8,2023,Leeks,Matara,1148
8,2023,Beetroot,Matara,1407
8,2023,Brinjals,Matara,1283
8,2023,Cauliflower,Matara,1276
8,2023,Carrots,Anuradhapura,302
8,2023,Beans,Anuradhapura,804
8,2023,Tomatoes,Anuradhapura,1109
8,2023,Turnips,Anuradhapura,552
8,2023,Cabbage,Anuradhapura,1359
8,2023,Potatoes,Anuradhapura,776
8,2023,Leeks,Anuradhapura,1172
8,2023,Beetroot,Anuradhapura,1076
8,2023,Brinjals,Anuradhapura,798
8,2023,Cauliflower,Anuradhapura,1268
8,2023,Carrots,Badulla,1278
8,2023,Beans,Badulla,605
8,2023,Tomatoes,Badulla,300
8,2023,Turnips,Badulla,598
8,2023,Cabbage,Badulla,422
8,2023,Potatoes,Badulla,494
8,2023,Leeks,Badulla,1405
8,2023,Beetroot,Badulla,1458
8,2023,Brinjals,Badulla,527
8,2023,Cauliflower,Badulla,913
8,2023,Carrots,Jaffna,1426
8,2023,Beans,Jaffna,458
8,2023,Tomatoes,Jaffna,359
8,2023,Turnips,Jaffna,411
8,2023,Cabbage,Jaffna,649
8,2023,Potatoes,Jaffna,628
8,2023,Leeks,Jaffna,971
8,2023,Beetroot,Jaffna,1156
8,2023,Brinjals,Jaffna,969
8,2023,Cauliflower,Jaffna,446
8,2023,Carrots,Trincomalee,1170
8,2023,Beans,Trincomalee,554
8,2023,Tomatoes,Trincomalee,408
8,2023,Turnips,Trincomalee,876
8,2023,Cabbage,Trincomalee,346
8,2023,Potatoes,Trincomalee,771
8,2023,Leeks,Trincomalee,343
8,2023,Beetroot,Trincomalee,775
8,2023,Brinjals,Trincomalee,459
8,2023,Cauliflower,Trincomalee,927
9,2023,Carrots,Colombo,827
9,2023,Beans,Colombo,281
9,2023,Tomatoes,Colombo,1165
9,2023,Turnips,Colombo,207
9,2023,Cabbage,Colombo,376
9,2023,Potatoes,Colombo,660
9,2023,Leeks,Colombo,831
9,2023,Beetroot,Colombo,356
9,2023,Brinjals,Colombo,577
9,2023,Cauliflower,Colombo,779
9,2023,Carrots,Gampaha,1220
9,2023,Beans,Gampaha,1189
9,2023,Tomatoes,Gampaha,627
9,2023,Turnips,Gampaha,1108
9,2023,Cabbage,Gampaha,1322
9,2023,Potatoes,Gampaha,326
9,2023,Leeks,Gampaha,733
9,2023,Beetroot,Gampaha,1239
9,2023,Brinjals,Gampaha,248
9,2023,Cauliflower,Gampaha,1384
9,2023,Carrots,Kandy,1075
9,2023,Beans,Kandy,1480
9,2023,Tomatoes,Kandy,471
9,2023,Turnips,Kandy,1442
9,2023,Cabbage,Kandy,659
9,2023,Potatoes,Kandy,539
9,2023,Leeks,Kandy,257
9,2023,Beetroot,Kandy,631
9,2023,Brinjals,Kandy,1163
9,2023,Cauliflower,Kandy,419
9,2023,Carrots,Kurunegala,1225
9,2023,Beans,Kurunegala,1385
9,2023,Tomatoes,Kurunegala,268
9,2023,Turnips,Kurunegala,737
9,2023,Cabbage,Kurunegala,1451
9,2023,Potatoes,Kurunegala,1430
9,2023,Leeks,Kurunegala,288
9,2023,Beetroot,Kurunegala,359
9,2023,Brinjals,Kurunegala,1093
9,2023,Cauliflower,Kurunegala,1254
9,2023,Carrots,Galle,316
9,2023,Beans,Galle,1039
9,2023,Tomatoes,Galle,317
9,2023,Turnips,Galle,1470
9,2023,Cabbage,Galle,538
9,2023,Potatoes,Galle,550
9,2023,Leeks,Galle,1162
9,2023,Beetroot,Galle,563
9,2023,Brinjals,Galle,1203
9,2023,Cauliflower,Galle,345
9,2023,Carrots,Matara,769
9,2023,Beans,Matara,1201
9,2023,Tomatoes,Matara,1218
9,2023,Turnips,Matara,771
9,2023,Cabbage,Matara,1094
9,2023,Potatoes,Matara,532
9,2023,Leeks,Matara,1058
9,2023,Beetroot,Matara,535
9,2023,Brinjals,Matara,893
9,2023,Cauliflower,Matara,1188
9,2023,Carrots,Anuradhapura,1287
9,2023,Beans,Anuradhapura,1412
9,2023,Tomatoes,Anuradhapura,1197
9,2023,Turnips,Anuradhapura,225
9,2023,Cabbage,Anuradhapura,632
9,2023,Potatoes,Anuradhapura,1300
9,2023,Leeks,Anuradhapura,1389
9,2023,Beetroot,Anuradhapura,1011
9,2023,Brinjals,Anuradhapura,288
9,2023,Cauliflower,Anuradhapura,392
9,2023,Carrots,Badulla,1272
9,2023,Beans,Badulla,1044
9,2023,Tomatoes,Badulla,994
9,2023,Turnips,Badulla,1346
9,2023,Cabbage,Badulla,1420
9,2023,Potatoes,Badulla,636
9,2023,Leeks,Badulla,1438
9,2023,Beetroot,Badulla,430
9,2023,Brinjals,Badulla,449
9,2023,Cauliflower,Badulla,1112
9,2023,Carrots,Jaffna,331
9,2023,Beans,Jaffna,581
9,2023,Tomatoes,Jaffna,1345
9,2023,Turnips,Jaffna,244
9,2023,Cabbage,Jaffna,596
9,2023,Potatoes,Jaffna,635
9,2023,Leeks,Jaffna,879
9,2023,Beetroot,Jaffna,752
9,2023,Brinjals,Jaffna,960
9,2023,Cauliflower,Jaffna,453
9,2023,Carrots,Trincomalee,1493
9,2023,Beans,Trincomalee,786
9,2023,Tomatoes,Trincomalee,292
9,2023,Turnips,Trincomalee,857
9,2023,Cabbage,Trincomalee,1105
9,2023,Potatoes,Trincomalee,1212
9,2023,Leeks,Trincomalee,495
9,2023,Beetroot,Trincomalee,1474
9,2023,Brinjals,Trincomalee,575
9,2023,Cauliflower,Trincomalee,486
10,2023,Carrots,Colombo,812
10,2023,Beans,Colombo,1218
10,2023,Tomatoes,Colombo,1402
10,2023,Turnips,Colombo,1034
10,2023,Cabbage,Colombo,1033
10,2023,Potatoes,Colombo,1327
10,2023,Leeks,Colombo,842
10,2023,Beetroot,Colombo,814
10,2023,Brinjals,Colombo,1034
10,2023,Cauliflower,Colombo,318
10,2023,Carrots,Gampaha,1392
10,2023,Beans,Gampaha,1110
10,2023,Tomatoes,Gampaha,1253
10,2023,Turnips,Gampaha,823
10,2023,Cabbage,Gampaha,1113
10,2023,Potatoes,Gampaha,1453
10,2023,Leeks,Gampaha,1264
10,2023,Beetroot,Gampaha,1138
10,2023,Brinjals,Gampaha,554
10,2023,Cauliflower,Gampaha,1176
10,2023,Carrots,Kandy,979
10,2023,Beans,Kandy,1336
10,2023,Tomatoes,Kandy,775
10,2023,Turnips,Kandy,1482
10,2023,Cabbage,Kandy,856
10,2023,Potatoes,Kandy,1291
10,2023,Leeks,Kandy,1063
10,2023,Beetroot,Kandy,328
10,2023,Brinjals,Kandy,356
10,2023,Cauliflower,Kandy,441
10,2023,Carrots,Kurunegala,438
10,2023,Beans,Kurunegala,1047
10,2023,Tomatoes,Kurunegala,1063
10,2023,Turnips,Kurunegala,1188
10,2023,Cabbage,Kurunegala,1383
10,2023,Potatoes,Kurunegala,503
10,2023,Leeks,Kurunegala,486
10,2023,Beetroot,Kurunegala,921
10,2023,Brinjals,Kurunegala,991
10,2023,Cauliflower,Kurunegala,1235
10,2023,Carrots,Galle,504
10,2023,Beans,Galle,229
10,2023,Tomatoes,Galle,1476
10,2023,Turnips,Galle,627
10,2023,Cabbage,Galle,874
10,2023,Potatoes,Galle,937
10,2023,Leeks,Galle,1231
10,2023,Beetroot,Galle,1180
10,2023,Brinjals,Galle,1256
10,2023,Cauliflower,Galle,718
10,2023,Carrots,Matara,1341
10,2023,Beans,Matara,753
10,2023,Tomatoes,Matara,927
10,2023,Turnips,Matara,267
10,2023,Cabbage,Matara,957
10,2023,Potatoes,Matara,860
10,2023,Leeks,Matara,1190
10,2023,Beetroot,Matara,1012
10,2023,Brinjals,Matara,1191
10,2023,Cauliflower,Matara,1193
10,2023,Carrots,Anuradhapura,967
10,2023,Beans,Anuradhapura,200
10,2023,Tomatoes,Anuradhapura,597
10,2023,Turnips,Anuradhapura,343
10,2023,Cabbage,Anuradhapura,1229
10,2023,Potatoes,Anuradhapura,874
10,2023,Leeks,Anuradhapura,745
10,2023,Beetroot,Anuradhapura,207
10,2023,Brinjals,Anuradhapura,1400
10,2023,Cauliflower,Anuradhapura,1306
10,2023,Carrots,Badulla,1091
10,2023,Beans,Badulla,996
10,2023,Tomatoes,Badulla,1389
10,2023,Turnips,Badulla,870
10,2023,Cabbage,Badulla,410
10,2023,Potatoes,Badulla,530
10,2023,Leeks,Badulla,313
10,2023,Beetroot,Badulla,1298
10,2023,Brinjals,Badulla,1314
10,2023,Cauliflower,Badulla,760
10,2023,Carrots,Jaffna,566
10,2023,Beans,Jaffna,239
10,2023,Tomatoes,Jaffna,1415
10,2023,Turnips,Jaffna,701
10,2023,Cabbage,Jaffna,432
10,2023,Potatoes,Jaffna,881
10,2023,Leeks,Jaffna,1001
10,2023,Beetroot,Jaffna,317
10,2023,Brinjals,Jaffna,1204
10,2023,Cauliflower,Jaffna,779
10,2023,Carrots,Trincomalee,227
10,2023,Beans,Trincomalee,603
10,2023,Tomatoes,Trincomalee,1484
10,2023,Turnips,Trincomalee,419
10,2023,Cabbage,Trincomalee,560
10,2023,Potatoes,Trincomalee,815
10,2023,Leeks,Trincomalee,211
10,2023,Beetroot,Trincomalee,1164
10,2023,Brinjals,Trincomalee,1205
10,2023,Cauliflower,Trincomalee,1293
11,2023,Carrots,Colombo,966
11,2023,Beans,Colombo,1429
11,2023,Tomatoes,Colombo,275
11,2023,Turnips,Colombo,238
11,2023,Cabbage,Colombo,1136
11,2023,Potatoes,Colombo,731
11,2023,Leeks,Colombo,379
11,2023,Beetroot,Colombo,912
11,2023,Brinjals,Colombo,1025
11,2023,Cauliflower,Colombo,781
11,2023,Carrots,Gampaha,446
11,2023,Beans,Gampaha,1112
11,2023,Tomatoes,Gampaha,724
11,2023,Turnips,Gampaha,602
11,2023,Cabbage,Gampaha,229
11,2023,Potatoes,Gampaha,1275
11,2023,Leeks,Gampaha,1478
11,2023,Beetroot,Gampaha,232
11,2023,Brinjals,Gampaha,500
11,2023,Cauliflower,Gampaha,600
11,2023,Carrots,Kandy,886
11,2023,Beans,Kandy,417
11,2023,Tomatoes,Kandy,942
11,2023,Turnips,Kandy,536
11,2023,Cabbage,Kandy,1236
11,2023,Potatoes,Kandy,1413
11,2023,Leeks,Kandy,1205
11,2023,Beetroot,Kandy,1171
11,2023,Brinjals,Kandy,1372
11,2023,Cauliflower,Kandy,1493
